Date,Total P (mg/L),Alkalinity as CaCO3 (mg/L),pH,DO (mg/L),EC (uS/cm),Distance from datum (m),Orthophosphate (mg/L),Site,NO3 (mg/L),SO4 (mg/L),Avg hyporheic gradient,Depth below water table (cm),WD_Elev (ft),WD_Discharge (cfs),CR_Elev (ft)
2025-07-15,0.0234,,6.04,2.58,82.35,2.762175040294632,0.011,Upham West,3.2386,7.4767,0.0040119753862223,77.01195054239787,806.2460416666667,8571.875,845.3353124999999
2025-07-15,0.0184,,5.82,2.37,67.0,2.762175040294632,0.008,Upham West,0.5327,10.3619,0.0040119753862223,47.01195054239787,806.2460416666667,8571.875,845.3353124999999
2025-07-15,0.0685,,5.87,1.93,82.13,2.762175040294632,0.032,Upham West,0.4346,11.0746,0.0040119753862223,17.01195054239787,806.2460416666667,8571.875,845.3353124999999
2025-07-15,0.0154,,6.01,2.43,73.66,15.2454964021004,0.004,Upham West,0.5928,5.4334,0.0040119753862223,82.42022834666264,806.2460416666667,8571.875,845.3353124999999
2025-07-15,0.0195,,5.81,3.26,72.68,15.2454964021004,0.006,Upham West,0.0651,12.5129,0.0040119753862223,42.42022834666264,806.2460416666667,8571.875,845.3353124999999
2025-07-15,0.0222,,6.55,3.19,74.57,15.2454964021004,0.003,Upham West,1.6484,0.7025,0.0040119753862223,2.42022834666264,806.2460416666667,8571.875,845.3353124999999
2025-08-19,0.0114,,6.43,4.45,77.39,-1.0177960185796309,0.012,Upham West,1.3476,1.1912,0.0037360731210946,145.73955044100194,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0181,,6.34,3.63,83.02,-1.0177960185796309,0.017,Upham West,1.5223,2.7662,0.0037360731210946,125.73955044100197,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0836,,6.07,1.46,86.44,-1.0177960185796309,0.074,Upham West,0.3237,7.4806,0.0037360731210946,105.73955044100197,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0369,,6.1,2.13,87.21,-1.0177960185796309,0.039,Upham West,0.1135,2.3658,0.0037360731210946,85.73955044100195,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0586,,6.13,1.8,94.73,-1.0177960185796309,0.054,Upham West,0.002,0.0768,0.0037360731210946,65.73955044100195,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0101,,6.41,4.48,96.51,0.5801520148779957,0.012,Upham West,3.361,3.4074,0.0037360731210946,136.83655551087531,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.1351,,5.97,2.0,72.15,0.5801520148779957,0.119,Upham West,0.1094,7.9895,0.0037360731210946,116.83655551087531,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0151,,6.05,3.33,88.03,0.5801520148779957,0.009,Upham West,4.965,8.5774,0.0037360731210946,96.83655551087531,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0175,,6.18,1.95,101.7,0.5801520148779957,0.017,Upham West,6.5856,7.3074,0.0037360731210946,76.83655551087531,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.2606,,6.27,3.12,42.37,0.5801520148779957,0.178,Upham West,0.008,0.543,0.0037360731210946,56.836555510875314,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0175,,6.29,3.76,100.8,1.1453617495144242,0.017,Upham West,2.8554,5.7792,0.0037360731210946,118.34772200037315,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0462,,6.17,4.67,84.37,1.1453617495144242,0.015,Upham West,0.6161,6.6314,0.0037360731210946,78.34772200037315,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0241,,5.95,2.02,67.0,1.1453617495144242,0.022,Upham West,0.2253,9.2021,0.0037360731210946,38.34772200037315,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0223,,5.65,3.3,77.07,1.1453617495144242,0.019,Upham West,0.1443,13.6211,0.0037360731210946,-1.6522779996268468,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0181,,6.04,3.94,97.51,2.762175040294632,0.012,Upham West,9.0134,8.5267,0.0037360731210946,81.25177526820653,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0159,,5.8,4.52,69.86,2.762175040294632,0.012,Upham West,1.7474,12.1375,0.0037360731210946,51.25177526820653,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0471,,5.91,3.51,86.88,2.762175040294632,0.041,Upham West,0.1886,14.996,0.0037360731210946,21.25177526820653,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.019,,5.58,3.29,68.95,15.2454964021004,0.008,Upham West,0.0712,13.0393,0.0037360731210946,126.315635408462,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0138,,6.23,5.52,71.0,15.2454964021004,0.008,Upham West,1.5638,1.5413,0.0037360731210946,86.31563540846199,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0154,,5.86,3.6,58.9,15.2454964021004,0.015,Upham West,0.0042,5.2856,0.0037360731210946,46.31563540846199,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0192,,6.38,5.59,70.69,15.2454964021004,0.011,Upham West,0.9149,0.9814,0.0037360731210946,6.315635408461986,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0328,,5.9,1.51,64.85,-0.5199999999999996,0.021,Upham North,0.0232,13.1172,-0.0025543898778672,151.60808361210036,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.1983,,6.05,2.34,121.4,-0.5199999999999996,0.178,Upham North,0.0072,3.3932,-0.0025543898778672,131.60808361210036,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.232,,6.17,1.54,123.7,-0.5199999999999996,0.223,Upham North,0.0061,0.0606,-0.0025543898778672,111.60808361210036,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.2797,,6.15,2.13,183.7,1.5900000000000003,0.306,Upham North,0.0019,0.0022,-0.0025543898778672,102.76910734787036,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.247,,6.16,2.4,111.6,1.5900000000000003,0.256,Upham North,0.0018,4.7396,-0.0025543898778672,62.76910734787037,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0133,,5.72,2.09,66.67,5.251,0.012,Upham North,0.9321,7.2514,-0.0025543898778672,113.93394521358314,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.1613,,5.85,1.89,73.12,5.251,0.119,Upham North,0.0553,2.7161,-0.0025543898778672,23.933945213583144,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.012,,5.71,4.8,63.16,9.54,0.009,Upham North,11.1939,8.7295,-0.0025543898778672,78.83836739496586,806.8990625,10243.958333333334,846.4588541666666
2025-08-19,0.0121,,5.89,3.61,52.43,9.54,0.009,Upham North,10.0219,5.5944,-0.0025543898778672,48.83836739496586,806.8990625,10243.958333333334,846.4588541666666
2025-09-23,0.0142,,6.4,4.2,72.48,-1.0177960185796309,0.016,Upham West,1.1621,1.88,0.0038096933936906,148.67147158508646,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0185,,6.32,3.2,76.78,-1.0177960185796309,0.013,Upham West,1.0544,3.2632,0.0038096933936906,128.67147158508646,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0549,,6.1,1.14,81.83,-1.0177960185796309,0.032,Upham West,0.7523,6.7563,0.0038096933936906,108.67147158508648,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0361,,6.25,36.5,83.93,-1.0177960185796309,0.03,Upham West,0.0033,3.3067,0.0038096933936906,88.67147158508648,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.052,,6.19,2.09,84.58,-1.0177960185796309,0.04,Upham West,0.003,0.0844,0.0038096933936906,68.67147158508648,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0083,,6.4,4.51,77.92,0.5801520148779957,0.012,Upham West,1.1179,2.1989,0.0038096933936906,139.78024079194557,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.1073,,6.0,2.29,72.76,0.5801520148779957,0.065,Upham West,0.001,9.6625,0.0038096933936906,119.78024079194556,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0078,,6.09,2.94,80.22,0.5801520148779957,0.008,Upham West,0.8638,9.0176,0.0038096933936906,99.78024079194556,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0148,,6.28,4.51,80.99,0.5801520148779957,0.01,Upham West,0.7958,5.2431,0.0038096933936906,79.78024079194557,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.2902,,6.28,1.93,106.0,0.5801520148779957,0.168,Upham West,0.0096,2.4674,0.0038096933936906,59.78024079194558,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0156,,6.39,6.01,79.65,1.1453617495144242,0.011,Upham West,1.1196,3.5898,0.0038096933936906,121.29556837091252,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0121,,6.21,2.79,80.14,1.1453617495144242,0.01,Upham West,0.7032,6.6768,0.0038096933936906,81.29556837091252,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.048,,6.06,2.34,69.52,1.1453617495144242,0.024,Upham West,0.2016,7.8038,0.0038096933936906,41.29556837091252,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0217,,5.8,2.35,65.33,1.1453617495144242,0.014,Upham West,0.0035,7.7943,0.0038096933936906,1.2955683709125196,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0227,,6.18,5.79,70.02,2.762175040294632,0.011,Upham West,0.9986,7.713,0.0038096933936906,84.21152466226789,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0183,,5.75,1.87,64.0,2.762175040294632,0.011,Upham West,1.2961,9.9547,0.0038096933936906,54.21152466226789,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.101,,5.88,3.56,73.17,2.762175040294632,0.072,Upham West,1.1455,8.707,0.0038096933936906,24.21152466226789,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0085,,6.37,4.77,70.78,15.2454964021004,0.007,Upham West,0.8756,1.4256,0.0038096933936906,89.36728735468083,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.021,,6.06,2.6,45.39,15.2454964021004,0.011,Upham West,0.0037,3.0784,0.0038096933936906,49.367287354680826,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0117,,6.48,5.46,63.82,15.2454964021004,0.009,Upham West,0.6246,0.546,0.0038096933936906,9.367287354680826,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0345,,5.92,1.31,99.72,-0.5199999999999996,0.013,Upham North,0.0041,10.72505,-0.0017347098195735,152.4129249623272,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.1883,,6.12,1.43,102.7,-0.5199999999999996,0.157,Upham North,0.0052,6.7445,-0.0017347098195735,132.4129249623272,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.3879,,6.15,2.01,176.2,1.5900000000000003,0.322,Upham North,0.006,0.26305,-0.0017347098195735,143.74690119039715,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.3599,,6.18,7.14,161.4,1.5900000000000003,0.258,Upham North,0.0042,0.2705,-0.0017347098195735,83.74690119039717,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0106,,5.85,2.33,54.53,5.251,0.011,Upham North,4.7921,7.0944,-0.0017347098195735,115.21182392545126,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.1779,,6.02,2.07,164.0,5.251,0.091,Upham North,0.0051,2.9403,-0.0017347098195735,25.211823925451256,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0105,,5.84,5.25,68.11,9.54,0.007,Upham North,7.4107,10.9073,-0.0017347098195735,110.46780688383616,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0118,,5.73,5.14,62.29,9.54,0.008,Upham North,8.0294,10.0418,-0.0017347098195735,80.46780688383615,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0146,,5.79,6.02,53.79,9.54,0.008,Upham North,9.2483,6.5342,-0.0017347098195735,50.46780688383615,805.4894791666667,6700.9375,844.7919791666667
2025-09-23,0.0196,,5.94,3.39,52.75,9.54,0.011,Upham North,7.3436,4.4566,-0.0017347098195735,20.467806883836147,805.4894791666667,6700.9375,844.7919791666667
